jma_station_code,wmo_station_id,station_name_jp,station_name_en,province,climate_classification_koppen,year,day_of_year,date,latitude_deg,longitude_deg,city,subprovince
761,47761,彦根,HIKONE,滋賀県,,1999,98,1999-04-08,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2000,105,2000-04-14,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2001,98,2001-04-08,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2002,92,2002-04-02,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2003,96,2003-04-06,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2004,93,2004-04-02,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2005,100,2005-04-10,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2006,102,2006-04-12,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2007,101,2007-04-11,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2008,97,2008-04-06,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2009,98,2009-04-08,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2010,97,2010-04-07,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2011,101,2011-04-11,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2012,103,2012-04-12,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2013,95,2013-04-05,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2014,99,2014-04-09,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2015,94,2015-04-04,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2016,96,2016-04-05,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2017,99,2017-04-09,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2018,91,2018-04-01,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2019,98,2019-04-08,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2020,94,2020-04-03,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2021,89,2021-03-30,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2022,96,2022-04-06,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2023,89,2023-03-30,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2024,100,2024-04-09,35.27611111111111,136.24388888888888,彦根市,
761,47761,彦根,HIKONE,滋賀県,,2025,99,2025-04-09,35.27611111111111,136.24388888888888,彦根市,
440,47440,広尾,HIROO,北海道,Dfb,1958,135,1958-05-15,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1959,123,1959-05-03,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1960,134,1960-05-13,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1961,127,1961-05-07,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1962,128,1962-05-08,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1963,129,1963-05-09,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1964,136,1964-05-15,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1965,140,1965-05-20,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1966,139,1966-05-19,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1967,127,1967-05-07,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1968,131,1968-05-10,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1969,130,1969-05-10,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1970,135,1970-05-15,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1971,136,1971-05-16,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1972,130,1972-05-09,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1973,128,1973-05-08,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1974,135,1974-05-15,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1975,136,1975-05-16,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1976,131,1976-05-10,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1977,133,1977-05-13,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1978,133,1978-05-13,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1979,142,1979-05-22,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1980,141,1980-05-20,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1981,131,1981-05-11,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1982,132,1982-05-12,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1983,123,1983-05-03,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1984,152,1984-05-31,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1985,132,1985-05-12,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1986,131,1986-05-11,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1987,129,1987-05-09,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1988,131,1988-05-10,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1989,131,1989-05-11,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1990,126,1990-05-06,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1991,127,1991-05-07,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1992,136,1992-05-15,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1993,136,1993-05-16,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1994,130,1994-05-10,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1995,128,1995-05-08,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1996,141,1996-05-20,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1997,124,1997-05-04,42.29444444444445,143.31666666666666,,十勝総合振興局
440,47440,広尾,HIROO,北海道,Dfb,1998,120,1998-04-30,42.29444444444445,143.31666666666666,,十勝総合振興局
765,47765,広島,HIROSHIMA,広島県,Cfa,1953,101,1953-04-11,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1954,96,1954-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1955,96,1955-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1956,102,1956-04-11,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1957,101,1957-04-11,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1958,97,1958-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1959,93,1959-04-03,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1960,99,1960-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1961,96,1961-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1962,102,1962-04-12,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1963,98,1963-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1964,97,1964-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1965,107,1965-04-17,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1966,97,1966-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1967,98,1967-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1968,98,1968-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1969,103,1969-04-13,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1970,104,1970-04-14,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1971,97,1971-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1972,98,1972-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1973,93,1973-04-03,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1974,97,1974-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1975,98,1975-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1976,95,1976-04-04,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1977,92,1977-04-02,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1978,100,1978-04-10,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1979,97,1979-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1980,97,1980-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1981,95,1981-04-05,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1982,91,1982-04-01,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1983,98,1983-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1984,105,1984-04-14,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1985,98,1985-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1986,98,1986-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1987,95,1987-04-05,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1988,101,1988-04-10,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1989,91,1989-04-01,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1990,90,1990-03-31,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1991,97,1991-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1992,94,1992-04-03,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1993,94,1993-04-04,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1994,94,1994-04-04,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1995,98,1995-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1996,99,1996-04-08,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1997,91,1997-04-01,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1998,88,1998-03-29,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,1999,94,1999-04-04,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2000,95,2000-04-04,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2001,91,2001-04-01,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2002,86,2002-03-27,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2003,91,2003-04-01,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2004,91,2004-03-31,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2005,99,2005-04-09,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2006,96,2006-04-06,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2007,92,2007-04-02,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2008,93,2008-04-02,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2009,95,2009-04-05,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2010,92,2010-04-02,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2011,100,2011-04-10,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2012,100,2012-04-09,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2013,88,2013-03-29,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2014,89,2014-03-30,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2015,89,2015-03-30,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2016,93,2016-04-02,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2017,97,2017-04-07,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2018,87,2018-03-28,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2019,93,2019-04-03,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2020,94,2020-04-03,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2021,84,2021-03-25,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2022,88,2022-03-29,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2023,87,2023-03-28,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2024,96,2024-04-05,34.39861111111111,132.46277777777777,広島市,
765,47765,広島,HIROSHIMA,広島県,Cfa,2025,92,2025-04-02,34.39861111111111,132.46277777777777,広島市,
637,47637,飯田,IIDA,長野県,,1953,102,1953-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1954,97,1954-04-07,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1955,97,1955-04-07,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1956,103,1956-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1957,106,1957-04-16,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1958,97,1958-04-07,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1959,90,1959-03-31,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1960,96,1960-04-05,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1961,103,1961-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1962,107,1962-04-17,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1963,104,1963-04-14,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1964,103,1964-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1965,110,1965-04-20,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1966,102,1966-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1967,104,1967-04-14,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1968,104,1968-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1969,103,1969-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1970,112,1970-04-22,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1971,102,1971-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1972,105,1972-04-14,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1973,100,1973-04-10,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1974,106,1974-04-16,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1975,104,1975-04-14,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1976,104,1976-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1977,101,1977-04-11,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1978,109,1978-04-19,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1979,100,1979-04-10,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1980,104,1980-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1981,103,1981-04-13,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1982,98,1982-04-08,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1983,102,1983-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1984,112,1984-04-21,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1985,99,1985-04-09,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1986,106,1986-04-16,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1987,98,1987-04-08,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1988,108,1988-04-17,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1989,95,1989-04-05,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1990,92,1990-04-02,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1991,99,1991-04-09,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1992,94,1992-04-03,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1993,102,1993-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1994,101,1994-04-11,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1995,102,1995-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1996,109,1996-04-18,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1997,96,1997-04-06,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1998,95,1998-04-05,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,1999,98,1999-04-08,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2000,107,2000-04-16,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2001,99,2001-04-09,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2002,91,2002-04-01,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2003,102,2003-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2004,98,2004-04-07,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2005,102,2005-04-12,35.52333333333333,137.8225,飯田市,
637,47637,飯田,IIDA,長野県,,2006,102,2006-04-12,35.52333333333333,137.8225,飯田市,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1975,37,1975-02-06,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1976,27,1976-01-27,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1977,23,1977-01-23,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1981,32,1981-02-01,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1982,21,1982-01-21,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1983,33,1983-02-02,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1984,26,1984-01-26,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1986,41,1986-02-10,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1987,44,1987-02-13,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1988,36,1988-02-05,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1989,22,1989-01-22,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1990,34,1990-02-03,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1991,58,1991-02-27,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1992,37,1992-02-06,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1993,37,1993-02-06,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1994,33,1994-02-02,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1995,51,1995-02-20,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1996,28,1996-01-28,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1997,35,1997-02-04,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1998,46,1998-02-15,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,1999,62,1999-03-03,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,2000,39,2000-02-08,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,2001,46,2001-02-15,24.42777777777778,123.76555555555557,,
917,47917,西表島,IRIOMOTEJIMA,沖縄県,,2002,38,2002-02-07,24.42777777777778,123.76555555555557,,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1958,27,1958-01-27,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1959,33,1959-02-02,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1962,51,1962-02-20,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1963,46,1963-02-15,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1967,44,1967-02-13,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1968,19,1968-01-19,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1971,41,1971-02-10,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1972,51,1972-02-20,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1973,37,1973-02-06,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1974,20,1974-01-20,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1976,28,1976-01-28,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1977,34,1977-02-03,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1978,49,1978-02-18,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1979,39,1979-02-08,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1980,34,1980-02-03,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1981,33,1981-02-02,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1982,24,1982-01-24,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1983,40,1983-02-09,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1984,26,1984-01-26,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1985,30,1985-01-30,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1986,33,1986-02-02,24.336666666666662,124.16444444444446,石垣市,
918,47918,石垣島,ISHIGAKIJIMA,沖縄県,Af,1987,27,1987-01-27,24.336666666666662,124.16444444444446,石垣市,
