wmo_index,station_name,country_area,latitude_deg,longitude_deg,station_name_ja
11144,ZELL AM SEE,AUSTRIA,47.32666666666667,12.795277777777777,
11146,SONNBLICK,AUSTRIA,47.05416666666667,12.9575,
11147,RADSTADT,AUSTRIA,47.38527777777778,13.45611111111111,
11148,ST. MICHAEL/LUNGAU,AUSTRIA,47.09444444444445,13.622777777777777,
11149,OBERTAUERN,AUSTRIA,47.24888888888889,13.559722222222224,
11150,SALZBURG-FLUGHAFEN,AUSTRIA,47.794444444444444,13.003333333333334,
11152,MATTSEE,AUSTRIA,47.977222222222224,13.105555555555556,
11153,MONDSEE,AUSTRIA,47.850833333333334,13.347222222222223,
11154,GMUNDEN,AUSTRIA,47.914722222222224,13.807500000000001,
11155,FEUERKOGEL,AUSTRIA,47.81666666666667,13.717777777777778,
11157,AIGEN IM ENNSTAL,AUSTRIA,47.532777777777774,14.138333333333334,
11161,PRAEBICHL,AUSTRIA,47.52166666666667,14.954166666666666,
11164,ZIRBITZKOGEL,AUSTRIA,47.06388888888888,14.067777777777778,
11165,ZELTWEG,AUSTRIA,47.2,14.75,
11170,LUNZ,AUSTRIA,47.85444444444445,15.067499999999999,
11171,MARIAZELL/ST SEBASTIAN,AUSTRIA,47.78916666666667,15.302222222222223,
11173,FISCHBACH,AUSTRIA,47.44416666666666,15.643888888888888,
11174,ST. MICHAEL/LEOBEN,AUSTRIA,47.33555555555556,15.005,
11175,BRUCK/MUR,AUSTRIA,47.405833333333334,15.249722222222221,
11180,RAX/SEILBAHN-BERGSTAT,AUSTRIA,47.7175,15.778611111111111,
11182,WIENER NEUSTADT,AUSTRIA,47.83222222222223,16.231388888888887,
11185,MOENICHKIRCHEN,AUSTRIA,47.51111111111111,16.033333333333335,
11190,EISENSTADT,AUSTRIA,47.85388888888889,16.538611111111113,
11192,KLEINZICKEN,AUSTRIA,47.2075,16.335555555555555,
11193,BAD TATZMANNSDORF,AUSTRIA,47.338055555555556,16.224999999999998,
11194,NEUSIEDL AM SEE,AUSTRIA,47.950833333333335,16.841666666666665,
11201,SILLIAN,AUSTRIA,46.74638888888889,12.42361111111111,
11204,LIENZ,AUSTRIA,46.82555555555556,12.80638888888889,
11206,DOELLACH,AUSTRIA,46.95805555555556,12.9025,
11212,VILLACHER ALPE,AUSTRIA,46.603611111111114,13.673333333333332,
11213,VILLACH,AUSTRIA,46.61805555555556,13.873888888888889,
11214,PREITENEGG,AUSTRIA,46.93805555555555,14.915000000000001,
11215,MILLSTATT,AUSTRIA,46.808055555555555,13.573055555555555,
11220,NEUMARKT,AUSTRIA,47.069722222222225,14.424722222222222,
11221,KOEFLACH,AUSTRIA,47.07,15.087222222222223,
11225,WEITENSFELD,AUSTRIA,46.84916666666667,14.190833333333334,
11227,FELDKIRCHEN,AUSTRIA,46.721944444444446,14.096944444444444,
11228,FRIESACH,AUSTRIA,46.95861111111111,14.405833333333334,
11229,ST. ANDRAE I.L.,AUSTRIA,46.76416666666667,14.828055555555554,
11231,KLAGENFURT-FLUGHAFEN,AUSTRIA,46.64277777777778,14.337222222222223,
11232,FEISTRITZ OB BLEIBURG,AUSTRIA,46.55888888888889,14.766666666666667,
11234,BAD EISENKAPPEL,AUSTRIA,46.49055555555556,14.593333333333334,
11237,ST.VEIT/GLAN,AUSTRIA,46.73916666666667,14.385555555555555,
11238,GRAZ/STRASSGANG,AUSTRIA,47.04611111111111,15.410277777777779,
11240,GRAZ-THALERHOF-FLUGHAFEN,AUSTRIA,46.99305555555556,15.439166666666667,
11241,SCHOECKL,AUSTRIA,47.198611111111106,15.466388888888888,
11242,ST. RADEGUND,AUSTRIA,47.18222222222222,15.489722222222222,
11244,BAD GLEICHENBERG,AUSTRIA,46.87222222222222,15.903611111111111,
11248,BAD RADKERSBURG,AUSTRIA,46.68583333333333,15.979444444444445,
11252,VIRGEN,AUSTRIA,47.00277777777778,12.455833333333333,
11255,KOETSCHACH-MAUTHEN,AUSTRIA,46.677499999999995,12.998333333333333,
11260,MALLNITZ-BAD,AUSTRIA,46.99194444444444,13.16638888888889,
11261,OBERVELLACH,AUSTRIA,46.928888888888885,13.223333333333333,
11263,WEISSENSEE/GATSCHACH,AUSTRIA,46.718611111111116,13.285833333333333,
11265,VILLACHER ALPE- AUTOM.,AUSTRIA,46.603611111111114,13.6725,
11270,DELLACH IM DRAUTAL,AUSTRIA,46.74194444444444,13.082777777777778,
11272,SPITTAL/DRAU,AUSTRIA,46.79055555555556,13.487222222222222,
11275,ARRIACH,AUSTRIA,46.72777777777778,13.8525,
11278,POERTSCHACH,AUSTRIA,46.630833333333335,14.165277777777778,
11280,MURAU,AUSTRIA,47.111111111111114,14.176944444444445,
11285,DEUTSCHLANDSBERG,AUSTRIA,46.82166666666667,15.226944444444445,
11290,GRAZ UNIVERSITAET,AUSTRIA,47.07777777777778,15.44888888888889,
11292,LASSNITZHOEHE,AUSTRIA,47.07361111111111,15.592222222222222,
11296,LEIBNITZ,AUSTRIA,46.7675,15.552777777777779,
11298,FELDBACH,AUSTRIA,46.94888888888889,15.879722222222222,
11301,ALBERSCHWENDE,AUSTRIA,47.4575,9.848611111111111,
11302,DORNBIRN,AUSTRIA,47.4325,9.725555555555555,
11304,BRAND,AUSTRIA,47.10305555555556,9.738333333333333,
11306,SCHROECKEN,AUSTRIA,47.26166666666666,10.086111111111112,
11307,LANGEN/ARLBERG,AUSTRIA,47.13166666666667,10.123333333333333,
11308,WARTH,AUSTRIA,47.255833333333335,10.186111111111112,
11310,ISCHGL/IDALPE,AUSTRIA,46.981944444444444,10.317222222222222,
11312,GALTUER,AUSTRIA,46.967777777777776,10.185555555555556,
11314,REUTTE,AUSTRIA,47.49444444444445,10.715277777777777,
11315,HOLZGAU,AUSTRIA,47.2575,10.338611111111112,
11316,PITZTALER GLETSCHER,AUSTRIA,46.926944444444445,10.879166666666666,
11318,BRUNNENKOGEL/OETZTALER ALPEN,AUSTRIA,46.91277777777778,10.861666666666666,
11325,JENBACH,AUSTRIA,47.388888888888886,11.758055555555556,
11328,ACHENKIRCH,AUSTRIA,47.532222222222224,11.705555555555556,
11330,MAYRHOFEN,AUSTRIA,47.1625,11.851388888888888,
11331,KLAGENFURT-FLUGHAFEN (AUTOMAT),AUSTRIA,46.64833333333333,14.318333333333333,
11332,MISTELBACH,AUSTRIA,48.57083333333334,16.610000000000003,
11336,KITZBUEHEL,AUSTRIA,47.447222222222216,12.394166666666667,
11337,LOFERER ALM,AUSTRIA,47.59722222222222,12.645277777777777,
11339,HOCHFILZEN,AUSTRIA,47.47027777777778,12.621111111111112,
11340,SCHMITTENHOEHE,AUSTRIA,47.328611111111115,12.738055555555555,
11343,SONNBLICK - AUTOM.,AUSTRIA,47.05416666666667,12.9575,
11345,ST. VEIT IM PONGAU,AUSTRIA,47.32916666666667,13.155000000000001,
11346,RAURIS,AUSTRIA,47.22361111111111,12.9925,
11348,MARIAPFARR,AUSTRIA,47.15222222222222,13.745,
11349,KATSCHBERG,AUSTRIA,47.06027777777778,13.614722222222222,
11350,SALZBURG/FREISAAL,AUSTRIA,47.79055555555556,13.053333333333335,
11351,RAMSAU/DACHSTEIN,AUSTRIA,47.42527777777777,13.634166666666665,
11352,FRANKENMARKT,AUSTRIA,47.99194444444444,13.423888888888888,
11354,BAD GOISERN,AUSTRIA,47.6425,13.618055555555555,
11355,WINDISCHGARSTEN,AUSTRIA,47.72027777777778,14.32611111111111,
11356,BAD AUSSEE,AUSTRIA,47.61055555555556,13.758333333333333,
11357,ST. WOLFGANG,AUSTRIA,47.74027777777778,13.441944444444445,
11358,BAD MITTERNDORF,AUSTRIA,47.55333333333333,13.934722222222222,
11359,GROEBMING,AUSTRIA,47.446666666666665,13.904166666666667,
11362,KALWANG,AUSTRIA,47.421388888888885,14.759722222222223,
11365,ZELTWEG/AUTOM. STAT.,AUSTRIA,47.19972222222222,14.746944444444443,
11366,SAALBACH,AUSTRIA,47.38777777777778,12.648333333333333,
11367,BAERNKOPF,AUSTRIA,48.39111111111111,15.002777777777778,
11368,WAIDHOFEN/YBBS,AUSTRIA,47.95777777777778,14.784444444444444,
11370,KAPFENBERG,AUSTRIA,47.44583333333333,15.298333333333334,
11372,BAD GASTEIN,AUSTRIA,47.11055555555556,13.133333333333333,
11375,AFLENZ,AUSTRIA,47.545833333333334,15.240833333333333,
11378,GUTENSTEIN-MARIAHILFBERG,AUSTRIA,47.87138888888889,15.876111111111111,
11380,REICHENAU/RAX,AUSTRIA,47.69972222222222,15.836944444444445,
11382,PUCHBERG,AUSTRIA,47.790277777777774,15.906944444444445,
11383,SEMMERING,AUSTRIA,47.63333333333333,15.828333333333333,
11384,HIRSCHENKOGEL,AUSTRIA,47.623333333333335,15.833333333333334,
11385,HOHE WAND/HOCHKOGELHAUS,AUSTRIA,47.82222222222222,16.035,
11386,KRUMBACH I. D. BUCKLIGEN WELT,AUSTRIA,47.528055555555554,16.186666666666667,
11387,SEIBERSDORF,AUSTRIA,47.97638888888889,16.505,
11389,ST.POELTEN LANDHAUS,AUSTRIA,48.19972222222222,15.631111111111112,
11390,HARTBERG,AUSTRIA,47.28055555555555,15.97861111111111,
11393,LUTZMANNSBURG,AUSTRIA,47.46527777777778,16.645555555555553,
11395,ANDAU,AUSTRIA,47.7725,17.033333333333335,
37575,ZAKATALA,AZERBAIJAN,41.666666666666664,46.65,
37579,ALIBAY,AZERBAIJAN,41.65,46.71666666666667,
37590,SARIBASH,AZERBAIJAN,41.53333333333333,47.06666666666667,
37636,JEYRANCHEL,AZERBAIJAN,41.3,45.46666666666667,
37639,AGSTAPHA AIRPORT,AZERBAIJAN,41.13333333333333,45.416666666666664,
37642,TOVUZ,AZERBAIJAN,41.1,43.55,
37661,SHAKI,AZERBAIJAN,41.21666666666667,47.166666666666664,
37668,OGUZ,AZERBAIJAN,41.06666666666667,47.46666666666667,
37670,NABRAN,AZERBAIJAN,41.78333333333333,48.7,
37673,KHACHMAZ AERODROME,AZERBAIJAN,41.416666666666664,48.88333333333333,
37674,GIRIZ,AZERBAIJAN,41.21666666666667,48.233333333333334,
37675,GUBA,AZERBAIJAN,41.36666666666667,48.516666666666666,
37676,KHINALIG,AZERBAIJAN,41.18333333333333,48.13333333333333,
37677,KHALTAN,AZERBAIJAN,41.0,48.7,
37729,GADABAY,AZERBAIJAN,40.68333333333333,45.81666666666667,
37734,SHAMKIR,AZERBAIJAN,40.833333333333336,46.03333333333333,
37735,GANDJA,AZERBAIJAN,40.71666666666667,46.416666666666664,
37736,GYANCA AIRPORT,AZERBAIJAN,40.733333333333334,46.4,
37740,QABALA,AZERBAIJAN,40.983333333333334,47.86666666666667,
37744,MINGACHEVIR,AZERBAIJAN,40.766666666666666,47.05,
37746,NAFTALAN AIRPORT,AZERBAIJAN,40.6,46.8,
37747,EVLAKH AIRPORT,AZERBAIJAN,40.61666666666667,47.15,
37749,GOYCHAY,AZERBAIJAN,40.65,47.75,
37750,ISMAILLY,AZERBAIJAN,40.78333333333333,48.13333333333333,
37753,ALTIAGACH,AZERBAIJAN,40.86666666666667,48.93333333333333,
37756,MARAZA,AZERBAIJAN,40.53333333333333,48.93333333333333,
37759,SHAMAKHY,AZERBAIJAN,40.63333333333333,48.63333333333333,
37769,SUMGAIT,AZERBAIJAN,40.6,49.63333333333333,
37813,SHAMKIR GYOL-GYOL,AZERBAIJAN,40.5,45.88333333333333,
37816,DASHKASAN,AZERBAIJAN,40.46666666666667,46.083333333333336,
37825,GYOY-GYOL,AZERBAIJAN,40.416666666666664,46.333333333333336,
37831,TAR-TAR,AZERBAIJAN,40.35,47.016666666666666,
37832,BARDA,AZERBAIJAN,40.36666666666667,47.11666666666667,
37835,ZARDAB,AZERBAIJAN,40.2,47.21666666666667,
37843,SABIRABAD,AZERBAIJAN,40.016666666666666,48.46666666666667,
37844,KURDAMIR,AZERBAIJAN,40.333333333333336,48.166666666666664,
37849,GAZIMAMMAD AERODROME,AZERBAIJAN,40.016666666666666,48.916666666666664,
37851,BAKU (KHURDALAN),AZERBAIJAN,40.416666666666664,49.78333333333333,
37852,SHUBANY,AZERBAIJAN,40.36666666666667,49.766666666666666,
37853,BAKU/ZABRAT AIRPORT,AZERBAIJAN,40.5,49.983333333333334,
37860,MASHTAGA,AZERBAIJAN,40.53333333333333,50.0,
37861,NEFT DASHLARI,AZERBAIJAN,40.233333333333334,50.81666666666667,
37864,BAKU/BINA AIRPORT,AZERBAIJAN,40.45,50.06666666666667,
37866,PIRALLAHI,AZERBAIJAN,40.46666666666667,50.31666666666667,
37869,CHILOV ISLAND,AZERBAIJAN,40.333333333333336,50.61666666666667,
37877,SHARUR,AZERBAIJAN,39.55,44.96666666666667,
37883,ISTISU,AZERBAIJAN,39.93333333333333,45.96666666666667,
37893,AGDAM,AZERBAIJAN,39.983333333333334,46.75,
37895,KHANKANDY,AZERBAIJAN,39.983333333333334,46.75,
37896,KHOJALY AIRPORT,AZERBAIJAN,39.9,46.78333333333333,
37898,LACHIN,AZERBAIJAN,39.65,46.53333333333333,
37899,SHUSHA,AZERBAIJAN,39.766666666666666,46.75,
37901,KHOJAVAND,AZERBAIJAN,39.78333333333333,47.1,
37905,BEYLAGAN AERODROME,AZERBAIJAN,39.766666666666666,47.75,
37907,FIZULY,AZERBAIJAN,39.6,47.15,
37912,JAFARKHAN,AZERBAIJAN,39.93333333333333,48.53333333333333,
37913,SALYAN,AZERBAIJAN,39.583333333333336,48.96666666666667,
37914,IMISHLY,AZERBAIJAN,39.86666666666667,48.05,
37923,ALAT,AZERBAIJAN,39.96666666666667,49.4,
37925,NEFTCHALA,AZERBAIJAN,39.4,49.25,
37936,NAXCIVAN,AZERBAIJAN,39.2,45.416666666666664,
37941,SHAHBUZ,AZERBAIJAN,39.4,45.56666666666667,
37946,PARAGACHAY,AZERBAIJAN,39.11666666666667,45.983333333333334,
37947,JULFA,AZERBAIJAN,38.95,45.63333333333333,
37952,KALVAZ,AZERBAIJAN,38.666666666666664,48.38333333333333,
37957,ORDUBAD,AZERBAIJAN,38.916666666666664,46.016666666666666,
37968,MINJIVAN,AZERBAIJAN,39.0,46.666666666666664,
37972,BILASUVAR,AZERBAIJAN,39.46666666666667,48.55,
37978,GYOYTAPA,AZERBAIJAN,39.7,48.6,
37981,YARDIMLI,AZERBAIJAN,38.9,48.25,
37984,LERIK,AZERBAIJAN,38.766666666666666,48.4,
37985,LANKARAN,AZERBAIJAN,38.733333333333334,48.833333333333336,
37989,ASTARA,AZERBAIJAN,38.45,48.88333333333333,
26554,VERHNEDVINSK,BELARUS,55.82083333333334,27.94,
26643,SHARCOVSCHINA,BELARUS,55.363055555555555,27.456666666666667,
26645,LYNTUPY,BELARUS,55.04888888888889,26.306944444444444,
26653,POLOTSK,BELARUS,55.474722222222226,28.751666666666665,
26657,DOKSHITSY,BELARUS,54.88722222222222,27.760555555555555,
26659,LEPEL,BELARUS,54.88,28.704722222222223,
26666,VITEBSK,BELARUS,55.25277777777778,30.249166666666667,
26668,SENNO,BELARUS,54.80444444444444,29.6875,
26759,BORISOV,BELARUS,54.26555555555556,28.497777777777777,
26763,ORSHA,BELARUS,54.50277777777778,30.44388888888889,
26774,GORKI,BELARUS,54.303888888888885,30.94388888888889,
26825,GRODNO,BELARUS,53.602222222222224,24.055555555555557,
26832,LIDA,BELARUS,53.90222222222222,25.323333333333334,
26850,MINSK,BELARUS,53.92861111111111,27.635277777777777,
26853,BEREZINO,BELARUS,53.82833333333333,28.997777777777777,
26855,MARIYNA GORKA,BELARUS,53.49166666666667,28.141111111111112,
26863,MOGILEV,BELARUS,53.955555555555556,30.09611111111111,
26864,KLICHEV,BELARUS,53.49444444444445,29.311944444444446,
26878,SLAVGOROD,BELARUS,53.45111111111111,31.003611111111113,
26887,KOSTUCKOVICHI,BELARUS,53.35861111111111,32.071111111111115,
26941,BARANOVICHI,BELARUS,53.13194444444444,25.971944444444443,
26951,SLUTSK,BELARUS,53.05333333333333,27.551944444444445,
26961,BOBRUISK,BELARUS,53.20861111111111,29.126944444444444,
26966,ZHLOBIN,BELARUS,52.89416666666666,30.04361111111111,
33008,BREST,BELARUS,52.11666666666667,23.685833333333335,
33008,BREST,BELARUS,52.11666666666667,23.685833333333335,
33019,PINSK,BELARUS,52.12222222222222,26.111944444444447,
33027,ZHITCKOVICHI,BELARUS,52.21388888888889,27.869444444444444,
33036,MOZYR,BELARUS,52.03638888888889,29.192222222222224,
33038,VASILEVICHI,BELARUS,52.25194444444445,29.840555555555554,
33041,GOMEL,BELARUS,52.401944444444446,30.963055555555556,
33041,GOMEL,BELARUS,52.401944444444446,30.963055555555556,
33124,BRAGIN,BELARUS,51.79666666666667,30.247500000000002,
06400,KOKSIJDE,BELGIUM,51.088055555555556,2.6525,
06407,OOSTENDE (AIRPORT),BELGIUM,51.20027777777778,2.8872222222222224,
06408,OOSTENDE (PIER),BELGIUM,51.233333333333334,2.9166666666666665,
06414,BEITEM,BELGIUM,50.903888888888886,3.1216666666666666,
06418,ZEEBRUGGE,BELGIUM,51.34722222222222,3.2016666666666667,
06428,SEMMERZAKE,BELGIUM,50.940555555555555,3.669722222222222,
06431,GENT/INDUSTRIE-ZONE,BELGIUM,51.18055555555555,3.8041666666666667,
06432,CHIEVRES,BELGIUM,50.57222222222222,3.8313888888888887,
06434,MELLE,BELGIUM,50.98027777777778,3.815833333333333,
06438,STABROEK,BELGIUM,51.32472222222223,4.363888888888889,
06439,SINT-KATELIJNE-WAVER,BELGIUM,51.075,4.5247222222222225,
06447,UCCLE,BELGIUM,50.79694444444444,4.358055555555556,
06449,CHARLEROI/GOSSELIES,BELGIUM,50.45416666666667,4.44,
06450,ANTWERPEN/DEURNE,BELGIUM,51.19027777777777,4.457777777777778,
06451,BRUSSELS NATIONAL (AIRPORT),BELGIUM,50.896388888888886,4.527222222222222,
06455,DOURBES,BELGIUM,50.095555555555556,4.594444444444444,
06456,FLORENNES,BELGIUM,50.23444444444444,4.6530555555555555,
06458,BEAUVECHAIN,BELGIUM,50.745555555555555,4.763333333333334,
06459,ERNAGE,BELGIUM,50.581944444444446,4.689166666666667,
06464,RETIE,BELGIUM,51.22138888888889,5.027222222222222,
06465,SCHAFFEN,BELGIUM,50.996944444444445,5.061944444444444,
06472,HUMAIN,BELGIUM,50.19361111111111,5.2555555555555555,
06476,ST-HUBERT,BELGIUM,50.038888888888884,5.403888888888889,
06477,DIEPENBEEK,BELGIUM,50.91555555555556,5.450277777777778,
06478,BIERSET,BELGIUM,50.645833333333336,5.455555555555556,
06479,KLEINE BROGEL,BELGIUM,51.16888888888889,5.462777777777778,
06481,GENK,BELGIUM,50.93333333333333,5.5,
06484,BUZENOL,BELGIUM,49.62027777777778,5.5874999999999995,
06490,SPA/LA SAUVENIERE,BELGIUM,50.478611111111114,5.91,
06494,MONT-RIGI,BELGIUM,50.51083333333333,6.073333333333333,
06496,ELSENBORN,BELGIUM,50.48222222222223,6.181388888888889,
14528,BIHAC,BOSNIA AND HERZEGOVINA,44.81666666666667,15.883333333333333,
14537,SANSKI MOST,BOSNIA AND HERZEGOVINA,44.766666666666666,16.7,
14542,BANJA LUKA,BOSNIA AND HERZEGOVINA,44.78333333333333,17.216666666666665,
14543,JAJCE,BOSNIA AND HERZEGOVINA,44.35,17.266666666666666,
14544,BUGOJNO,BOSNIA AND HERZEGOVINA,44.06666666666667,17.466666666666665,
14549,ZENICA,BOSNIA AND HERZEGOVINA,44.21666666666667,17.9,
14554,GRADACAC,BOSNIA AND HERZEGOVINA,44.88333333333333,18.433333333333334,
14557,TUZLA,BOSNIA AND HERZEGOVINA,44.55,18.7,
14640,LIVNO,BOSNIA AND HERZEGOVINA,43.833333333333336,17.016666666666666,
14648,MOSTAR,BOSNIA AND HERZEGOVINA,43.35,17.8,
14650,IVAN SEDLO,BOSNIA AND HERZEGOVINA,43.766666666666666,18.033333333333335,
14652,BJELASNICA,BOSNIA AND HERZEGOVINA,43.71666666666667,18.266666666666666,
14654,SARAJEVO-BJELAVE,BOSNIA AND HERZEGOVINA,43.86666666666667,18.433333333333334,
14656,CEMERNO,BOSNIA AND HERZEGOVINA,43.233333333333334,18.6,
14657,NEUM,BOSNIA AND HERZEGOVINA,42.916666666666664,17.6,
15501,NOVO SELO,BULGARIA,44.166666666666664,22.8,
15502,VIDIN,BULGARIA,43.983333333333334,22.85,
15505,VRATZA,BULGARIA,43.2,23.533333333333335,
15507,MONTANA,BULGARIA,43.416666666666664,23.216666666666665,
15511,LOM,BULGARIA,43.81666666666667,23.25,
15514,ORYAHOVO,BULGARIA,43.68333333333333,23.966666666666665,
15525,LOVETCH,BULGARIA,43.15,24.7,
15528,PLEVEN,BULGARIA,43.4,24.6,
15530,VELIKO TARNOVO,BULGARIA,43.083333333333336,25.65,
15533,SVICHTOV,BULGARIA,43.61666666666667,25.35,
15535,ROUSSE,BULGARIA,43.85,25.95,
15549,RAZGRAD,BULGARIA,43.56666666666667,26.5,
15550,SILISTRA,BULGARIA,44.11666666666667,27.266666666666666,
15552,VARNA,BULGARIA,43.2,27.95,
15561,SHABLA,BULGARIA,43.53333333333333,28.533333333333335,
15562,KALIAKPA,BULGARIA,43.36666666666667,28.466666666666665,
15600,MOURGASH,BULGARIA,42.833333333333336,23.666666666666668,
15601,KUSTENDIL,BULGARIA,42.266666666666666,22.766666666666666,
15605,DRAGOMAN,BULGARIA,42.93333333333333,22.933333333333334,
15613,CHERNI VRAH (TOP/SOMMET),BULGARIA,42.583333333333336,23.266666666666666,
15614,SOFIA (OBSERV.),BULGARIA,42.65,23.383333333333333,
15615,MUSSALA (TOP/SOMMET),BULGARIA,42.18333333333333,23.583333333333332,
15625,PLOVDIV-KRUMOVO,BULGARIA,42.13333333333333,24.75,
15626,PLOVDIV,BULGARIA,42.06666666666667,24.85,
15627,BOTEV VRAH (TOP/SOMMET),BULGARIA,42.666666666666664,24.833333333333332,
15628,IVAILO,BULGARIA,42.21666666666667,24.333333333333332,
15635,CHIRPAN,BULGARIA,42.2,25.333333333333332,
15640,SLIVEN *,BULGARIA,42.666666666666664,26.333333333333332,
15642,ELHOVO,BULGARIA,42.18333333333333,26.566666666666666,
15655,BURGAS,BULGARIA,42.5,27.483333333333334,
15661,ACHTOPOL,BULGARIA,42.1,27.85,
15712,SANDANSKI,BULGARIA,41.55,23.266666666666666,
15725,SNEJANKA (TOP/SOMMET),BULGARIA,41.666666666666664,24.683333333333334,
15726,ROJEN,BULGARIA,41.88333333333333,24.733333333333334,
15730,KURDJALI,BULGARIA,41.65,25.383333333333333,
15741,SVILENGRAD,BULGARIA,41.766666666666666,26.2,
14216,RIJEKA/KOZALA,CROATIA,45.33694444444445,14.442777777777778,
14219,PARG,CROATIA,45.593611111111116,14.630555555555556,
14232,KARLOVAC,CROATIA,45.493611111111115,15.565000000000001,
14234,KRAPINA,CROATIA,46.13777777777778,15.888333333333334,
14235,PUNTIJARKA,CROATIA,45.9075,15.968333333333334,
14236,ZAGREB/GRIC,CROATIA,45.81444444444444,15.971944444444444,
14240,ZAGREB/MAKSIMIR,CROATIA,45.82194444444445,16.033611111111114,
14241,ZAGREB/PLESO,CROATIA,45.72916666666667,16.05388888888889,
14244,SISAK,CROATIA,45.499722222222225,16.366666666666667,
14246,VARAZDIN,CROATIA,46.282777777777774,16.36388888888889,
14248,KRIZEVCI,CROATIA,46.028888888888886,16.553611111111113,
14253,BJELOVAR,CROATIA,45.90972222222222,16.869444444444444,
14256,BILOGORA,CROATIA,45.88361111111111,17.200277777777778,
14258,DARUVAR,CROATIA,45.59138888888889,17.21,
14280,OSIJEK-CEPIN,CROATIA,45.5025,18.56138888888889,
14284,OSIJEK/KLISA,CROATIA,45.467777777777776,18.80638888888889,
14307,PULA AERODROME,CROATIA,44.896388888888886,13.931944444444444,
14308,PAZIN,CROATIA,45.240833333333335,13.945277777777777,
14314,MALI LOSINJ,CROATIA,44.5325,14.471944444444444,
14317,RIJEKA/OMISALJ,CROATIA,45.223888888888894,14.581944444444444,
14321,RAB,CROATIA,44.75555555555555,14.769444444444446,
14323,SENJ,CROATIA,44.9925,14.903333333333334,
14324,ZAVIZAN,CROATIA,44.81472222222222,14.975277777777778,
14328,OGULIN,CROATIA,45.26277777777778,15.222222222222223,
14330,GOSPIC,CROATIA,44.550555555555555,15.373055555555556,
14370,SLAVONSKI BROD,CROATIA,45.159166666666664,17.99527777777778,
14382,GRADISTE,CROATIA,45.159166666666664,18.703611111111112,
14428,ZADAR/PUNTAMIKA,CROATIA,44.13,15.205833333333333,
14430,ZADAR RS,CROATIA,44.096944444444446,15.340277777777779,
14431,ZADAR/ZEMUNIK,CROATIA,44.096944444444446,15.362777777777778,
14438,SIBENIK,CROATIA,43.72805555555556,15.90638888888889,
14441,KOMIZA,CROATIA,43.04833333333333,16.085277777777776,
14442,KNIN,CROATIA,44.04083333333333,16.206944444444442,
14443,PALAGRUZA,CROATIA,42.39222222222222,16.243055555555557,
14444,SPLIT/RESNIK,CROATIA,43.53944444444444,16.301111111111112,
14445,SPLIT/MARJAN,CROATIA,43.50833333333333,16.42638888888889,
14447,HVAR,CROATIA,43.17111111111111,16.436944444444446,
14452,LASTOVO,CROATIA,42.76833333333333,16.9,
14454,MAKARSKA,CROATIA,43.2875,17.01972222222222,
14462,PLOCE,CROATIA,43.0475,17.442777777777778,
14472,DUBROVNIK/GORICA,CROATIA,42.64472222222222,18.084999999999997,
14474,DUBROVNIK/CILIPI,CROATIA,42.562777777777775,18.27,
17600,PAPHOS AP,CYPRUS,34.71944444444445,32.484722222222224,
17601,AKROTIRI,CYPRUS,34.587500000000006,32.656388888888884,
17607,ATHALASSA,CYPRUS,35.14083333333333,33.396388888888886,
17609,LARNACA AIRPORT,CYPRUS,34.873333333333335,33.617222222222225,
11406,CHEB,CZECH REPUBLIC,50.068333333333335,12.391388888888889,
11414,KARLOVY VARY,CZECH REPUBLIC,50.20166666666667,12.914166666666667,
11423,PRIMDA,CZECH REPUBLIC,49.669444444444444,12.678055555555554,
11438,TUSIMICE,CZECH REPUBLIC,50.376666666666665,13.328055555555554,
11450,PLZEN-MIKULKA,CZECH REPUBLIC,49.764722222222225,13.37888888888889,
11457,CHURANOV,CZECH REPUBLIC,49.068333333333335,13.615277777777777,
11464,MILESOVKA,CZECH REPUBLIC,50.555,13.930833333333332,
11487,KOCELOVICE,CZECH REPUBLIC,49.467222222222226,13.838611111111112,
11502,USTI NAD LABEM,CZECH REPUBLIC,50.68333333333333,14.04111111111111,
11509,DOKSANY,CZECH REPUBLIC,50.45888888888889,14.17,
11518,PRAHA/RUZYNE,CZECH REPUBLIC,50.10027777777778,14.255555555555556,
11520,PRAHA-LIBUS,CZECH REPUBLIC,50.007777777777775,14.446944444444444,
11538,TEMELIN,CZECH REPUBLIC,49.19777777777777,14.342222222222222,
11546,C. BUDEJOVICE-ROZNOV,CZECH REPUBLIC,48.95194444444445,14.469722222222222,
11567,PRAHA-KBELY,CZECH REPUBLIC,50.123333333333335,14.538055555555555,
11603,LIBEREC,CZECH REPUBLIC,50.76972222222222,15.023888888888889,
11624,CASLAV,CZECH REPUBLIC,49.94083333333333,15.386388888888888,
11628,KOSETICE,CZECH REPUBLIC,49.57361111111111,15.080555555555556,
11636,KOSTELNI MYSLOVA,CZECH REPUBLIC,49.159166666666664,15.439166666666667,
11643,PEC POD SNEZKOU,CZECH REPUBLIC,50.69194444444444,15.72888888888889,
11652,PARDUBICE,CZECH REPUBLIC,50.01611111111111,15.740277777777777,
11653,SNEZKA,CZECH REPUBLIC,50.73583333333333,15.740277777777777,
11659,PRIBYSLAV,CZECH REPUBLIC,49.58277777777778,15.7625,
11669,POLOM,CZECH REPUBLIC,50.35027777777778,16.322222222222223,
11679,USTI NAD ORLICI,CZECH REPUBLIC,49.98027777777778,16.422222222222224,
